CPT,ASA,ASA_COUNT,ASA_FREQ
46083,00902,2,1.0
46200,00902,23,1.0
46220,00902,31,1.0
46221,00902,32,1.0
46230,00902,12,1.0
46250,00902,37,1.0
46255,00902,129,1.0
46257,00902,3,1.0
46258,00902,2,1.0
46260,00902,154,1.0
46261,00902,3,1.0
46262,00902,1,1.0
46270,00902,164,1.0
46275,00902,31,1.0
46280,00902,21,1.0
46285,00902,3,1.0
46288,00902,6,1.0
46320,00902,34,1.0
46500,00902,0,0.0
46505,00902,21,1.0
46600,00811,6,1.0
46600,00812,0,0.0
46600,00813,0,0.0
46601,00811,0,0.0
46601,00812,0,0.0
46601,00813,0,0.0
46604,00811,2,0.6666666666666666
46604,00902,1,0.3333333333333333
46606,00811,6,1.0
46607,00811,0,0.0
46608,00811,0,0.0
46610,00811,0,0.0
46611,00811,0,0.0
46612,00811,0,0.0
46614,00811,0,0.0
46615,00811,1,1.0
46700,00902,0,0.0
46705,00902,0,0.0
46706,00902,0,0.0
46707,00902,1,1.0
46710,00902,0,0.0
46712,00840,0,0.0
46715,00902,0,0.0
46716,00904,0,0.0
46730,00904,0,0.0
46735,00904,0,0.0
46740,00904,0,0.0
46742,00904,0,0.0
46744,00904,0,0.0
46746,00904,0,0.0
46748,00904,0,0.0
46750,00902,1,1.0
46751,00902,0,0.0
46753,00902,1,1.0
46754,00902,0,0.0
46760,00902,0,0.0
46761,00902,0,0.0
46900,00902,3,1.0
46910,00902,12,1.0
46916,00902,0,0.0
46917,00902,10,1.0
46922,00902,54,1.0
46924,00902,3,1.0
46930,00902,38,1.0
46940,00902,1,1.0
46942,00902,0,0.0
46945,00902,12,1.0
46946,00902,21,1.0
46947,00902,44,1.0
46948,00902,7,1.0
46999,00902,4,1.0
47000,00702,28,1.0
47010,00790,1,1.0
47015,00790,0,0.0
47100,00790,8,1.0
47120,00792,12,1.0
47122,00792,2,1.0
47125,00792,2,1.0
47130,00792,3,1.0
47133,01990,0,0.0
47135,00796,0,0.0
47140,00792,0,0.0
47141,00792,0,0.0
47142,00792,0,0.0
47300,00790,0,0.0
47350,00792,1,1.0
47360,00792,1,1.0
47361,00792,1,1.0
47362,00792,0,0.0
47370,00790,4,1.0
47370,00792,0,0.0
47371,00790,1,1.0
47371,00792,0,0.0
47379,00790,7,0.5
47379,00792,7,0.5
47380,00790,2,1.0
47380,00792,0,0.0
47381,00790,0,0.0
47381,00792,0,0.0
47382,00790,43,1.0
47383,00790,0,0.0
47400,00790,0,0.0
47420,00790,0,0.0
47425,00790,0,0.0
47460,00790,0,0.0
47480,00790,1,1.0
47490,00700,2,1.0
47531,00700,0,0.0
47532,00700,0,0.0
47533,00700,4,1.0
47534,00700,5,1.0
47535,00700,0,0.0
47536,00700,2,1.0
47537,00700,0,0.0
47538,00700,1,1.0
47539,00700,0,0.0
47540,00700,0,0.0
47541,00700,0,0.0
47552,00700,0,0.0
47553,00700,0,0.0
47554,00700,0,0.0
47555,00700,0,0.0
47556,00700,0,0.0
47562,00790,6442,1.0
47563,00790,1221,1.0
47564,00790,3,1.0
47570,00790,0,0.0
47579,00790,1,1.0
47600,00790,113,1.0
47605,00790,17,1.0
47610,00790,1,1.0
47612,00790,0,0.0
47620,00790,2,1.0
47700,00790,0,0.0
47701,00790,0,0.0
47711,00790,0,0.0
47712,00790,0,0.0
47715,00790,0,0.0
47720,00790,0,0.0
47721,00790,0,0.0
47740,00790,0,0.0
47741,00790,0,0.0
47760,00790,1,1.0
47765,00790,0,0.0
47780,00790,0,0.0
47785,00790,1,1.0
47800,00790,0,0.0
47801,00790,0,0.0
47802,00790,0,0.0
47900,00790,0,0.0
48000,00790,0,0.0
48001,00790,0,0.0
48020,00790,0,0.0
48100,00790,0,0.0
48102,00702,0,0.0
48105,00794,0,0.0
48120,00794,0,0.0
48140,00794,8,1.0
48145,00794,0,0.0
48146,00794,0,0.0
48148,00790,0,0.0
48150,00794,19,1.0
48152,00794,3,1.0
48153,00794,2,1.0
48154,00794,0,0.0
48155,00794,0,0.0
48160,00794,0,0.0
48500,00790,0,0.0
48510,00790,0,0.0
48520,00790,0,0.0
48540,00790,0,0.0
48545,00794,0,0.0
48547,00790,0,0.0
48548,00790,0,0.0
48550,01990,0,0.0
48554,00770,0,0.0
48556,00794,0,0.0
48999,00794,4,1.0
49000,00790,175,0.5993150684931506
49000,00840,117,0.4006849315068493
49002,00790,36,0.6
49002,00840,24,0.4
49010,00860,4,1.0
49013,00860,0,0.0
49014,00860,0,0.0
49020,00790,10,0.9090909090909091
49020,00840,1,0.09090909090909091
49040,00790,2,1.0
49060,00860,3,1.0
49062,00840,1,1.0
49062,00790,0,0.0
49082,00700,1,1.0
49082,00800,0,0.0
49083,00700,0,0.0
49083,00800,0,0.0
49084,00700,3,1.0
49084,00800,0,0.0
49180,00800,2,0.5
49180,00820,2,0.5
49180,00700,0,0.0
49180,00730,0,0.0
49185,00520,0,0.0
49185,00790,0,0.0
49185,00840,0,0.0
49203,00840,5,0.5
49203,00790,4,0.4
49203,00860,1,0.1
49204,00790,0,0.0
49204,00840,0,0.0
49204,00860,0,0.0
49205,00840,3,0.6
49205,00790,2,0.4
49205,00860,0,0.0
49215,01120,0,0.0
49215,01150,0,0.0
49250,00840,11,1.0
49255,00840,4,0.5714285714285714
49255,00790,3,0.4285714285714285
49320,00840,308,0.7457627118644068
49320,00790,105,0.2542372881355932
49321,00790,44,0.6027397260273972
49321,00840,29,0.3972602739726027
49322,00840,32,0.8648648648648649
49322,00790,5,0.1351351351351351
49323,00840,1,1.0
49323,00790,0,0.0
49324,00840,91,0.7459016393442623
49324,00790,31,0.2540983606557377
49325,00840,22,0.8461538461538461
49325,00790,4,0.1538461538461539
49329,00840,26,0.6190476190476191
49329,00790,16,0.3809523809523809
49400,00700,1,1.0
49400,00730,0,0.0
49400,00800,0,0.0
49400,00820,0,0.0
49402,00840,3,0.6
49402,00790,2,0.4
49405,00790,2,1.0
49405,00520,0,0.0
49406,00840,3,1.0
49406,00860,0,0.0
49407,00840,0,0.0
49407,00860,0,0.0
49411,00790,0,0.0
49411,00840,0,0.0
49411,00860,0,0.0
49418,00840,7,0.5833333333333334
49418,00790,5,0.4166666666666667
49419,00840,3,1.0
49419,00790,0,0.0
49421,00840,25,1.0
49421,00790,0,0.0
49422,00800,51,0.8225806451612904
49422,00700,10,0.1612903225806452
49422,00820,1,0.01612903225806452
49422,00730,0,0.0
49423,00700,0,0.0
49423,00730,0,0.0
49423,00800,0,0.0
49423,00820,0,0.0
49424,00700,0,0.0
49424,00730,0,0.0
49424,00800,0,0.0
49424,00820,0,0.0
49425,00790,0,0.0
49425,00840,0,0.0
49426,00790,0,0.0
49426,00840,0,0.0
49427,01916,0,0.0
49428,00790,0,0.0
49429,00790,0,0.0
49436,00400,0,0.0
49440,00700,61,1.0
49441,00700,3,1.0
49442,00700,1,1.0
49442,00800,0,0.0
49446,00700,4,1.0
49450,00700,6,1.0
49451,00700,0,0.0
49452,00700,1,1.0
49491,00836,0,0.0
49492,00836,0,0.0
49495,00834,5,0.8333333333333334
49495,00840,1,0.1666666666666667
49496,00834,0,0.0
49496,00840,0,0.0
49500,00830,20,0.7142857142857143
49500,00834,7,0.25
49500,00840,1,0.03571428571428571
49501,00834,1,1.0
49501,00830,0,0.0
49501,00840,0,0.0
49505,00830,1390,0.9851169383416017
49505,00840,21,0.0148830616583983
49507,00830,162,0.9310344827586207
49507,00840,12,0.06896551724137931
49520,00830,121,1.0
49520,00834,0,0.0
49520,00836,0,0.0
49521,00830,15,1.0
49521,00834,0,0.0
49521,00836,0,0.0
49525,00830,6,1.0
49525,00834,0,0.0
49525,00836,0,0.0
49540,00752,4,1.0
49550,00830,18,1.0
49550,00834,0,0.0
49550,00836,0,0.0
49553,00830,22,1.0
49553,00834,0,0.0
49553,00836,0,0.0
49555,00830,0,0.0
49555,00834,0,0.0
49555,00836,0,0.0
49557,00830,5,1.0
49557,00834,0,0.0
49557,00836,0,0.0
49560,00752,277,0.5562248995983936
49560,00832,221,0.4437751004016064
49561,00790,194,0.6903914590747331
49561,00840,87,0.3096085409252669
49565,00752,54,0.7105263157894737
49565,00832,22,0.2894736842105263
49566,00790,45,0.6923076923076923
49566,00840,20,0.3076923076923077
49570,00750,37,1.0
49572,00750,13,0.7647058823529411
49572,00790,4,0.2352941176470588
49580,00830,8,0.6666666666666666
49580,00750,4,0.3333333333333333
49580,00834,0,0.0
49580,00836,0,0.0
49582,00830,2,0.6666666666666666
49582,00750,1,0.3333333333333333
49582,00834,0,0.0
49582,00836,0,0.0
49582,00840,0,0.0
49585,00830,358,0.5195936139332366
49585,00750,331,0.4804063860667634
49587,00750,106,0.5408163265306123
49587,00830,65,0.3316326530612245
49587,00840,25,0.1275510204081633
49590,00830,5,0.8333333333333334
49590,00750,1,0.1666666666666667
49600,00754,0,0.0
49605,00754,1,1.0
49606,00754,0,0.0
49610,00754,0,0.0
49611,00754,0,0.0
49650,00840,1494,1.0
49651,00840,106,1.0
49652,00840,252,0.5793103448275863
49652,00790,183,0.4206896551724138
49653,00790,140,0.56
49653,00840,109,0.436
49653,00752,1,0.004
49654,00790,105,0.5833333333333334
49654,00840,75,0.4166666666666667
49655,00790,73,0.6239316239316239
49655,00840,44,0.3760683760683761
49656,00790,15,0.5357142857142857
49656,00840,13,0.4642857142857143
49657,00790,23,0.5476190476190477
49657,00840,19,0.4523809523809524
49659,00840,3,0.75
49659,00790,1,0.25
49900,00752,4,0.6666666666666666
49900,00830,2,0.3333333333333333
49904,00474,0,0.0
49906,00790,0,0.0
50010,00862,0,0.0
50020,00862,0,0.0
50040,00862,0,0.0
50045,00862,0,0.0
50060,00862,0,0.0
50065,00862,0,0.0
50070,00862,0,0.0
50075,00862,1,1.0
50080,00862,132,1.0
50081,00862,54,1.0
50100,00880,0,0.0
50120,00862,0,0.0
50125,00862,0,0.0
50130,00862,0,0.0
50135,00862,0,0.0
50200,00860,18,1.0
50205,00862,0,0.0
50220,00862,15,1.0
50225,00862,0,0.0
50230,00862,16,0.6956521739130435
50230,00770,7,0.3043478260869565
50234,00862,0,0.0
50236,00862,0,0.0
50240,00862,21,1.0
50250,00862,0,0.0
50280,00862,0,0.0
50290,00862,0,0.0
50300,01990,4,1.0
50320,00862,1,1.0
50340,00862,0,0.0
50360,00868,4,1.0
50365,00868,4,1.0
50370,00862,0,0.0
50380,00868,0,0.0
50382,00860,0,0.0
50382,00862,0,0.0
50384,00860,0,0.0
50384,00862,0,0.0
50385,00910,0,0.0
50386,00910,1,1.0
50387,00862,0,0.0
50390,00300,1,1.0
50400,00862,1,1.0
50405,00862,0,0.0
50430,00820,1,1.0
50430,00730,0,0.0
50431,00730,1,1.0
50431,00820,0,0.0
50432,00860,15,1.0
50433,00860,0,0.0
50434,00860,0,0.0
50435,00860,4,1.0
50436,00860,2,1.0
50437,00860,0,0.0
50500,00862,1,1.0
50520,00860,0,0.0
50525,00862,0,0.0
50526,00540,0,0.0
50526,00541,0,0.0
50540,00862,0,0.0
50541,00862,5,1.0
50542,00862,0,0.0
50543,00862,93,1.0
50544,00862,30,1.0
50545,00862,61,1.0
50546,00862,74,1.0
50547,00862,2,1.0
50548,00862,12,1.0
50551,00862,0,0.0
50553,00862,0,0.0
50555,00862,0,0.0
50557,00862,0,0.0
50561,00862,4,1.0
50562,00862,0,0.0
50570,00862,0,0.0
50572,00862,0,0.0
50574,00862,0,0.0
50575,00862,1,1.0
50576,00862,0,0.0
50580,00862,0,0.0
50590,00873,1718,0.9913444893248702
50590,00872,15,0.008655510675129832
50592,00862,10,1.0
50593,00862,21,1.0
50600,00860,0,0.0
50600,00862,0,0.0
50605,00860,0,0.0
50605,00862,0,0.0
50610,00862,0,0.0
50620,00860,1,1.0
50630,00860,0,0.0
50650,00860,0,0.0
50650,00862,0,0.0
50660,00862,0,0.0
50684,00820,0,0.0
50684,00910,0,0.0
50688,00860,0,0.0
50690,00800,0,0.0
50693,00860,1,1.0
50694,00860,0,0.0
50695,00860,1,1.0
50700,00860,0,0.0
50700,00862,0,0.0
50715,00860,1,0.5
50715,00862,1,0.5
50722,00860,0,0.0
50725,00862,0,0.0
50727,00860,0,0.0
50727,00862,0,0.0
50728,00860,0,0.0
50728,00862,0,0.0
50740,00862,0,0.0
50750,00862,0,0.0
50760,00860,0,0.0
50760,00862,0,0.0
50770,00860,0,0.0
50770,00862,0,0.0
50780,00860,6,0.8571428571428571
50780,00862,1,0.1428571428571428
50782,00860,1,1.0
50782,00862,0,0.0
50783,00860,0,0.0
50783,00862,0,0.0
50785,00862,1,1.0
50785,00860,0,0.0
50800,00790,0,0.0
50800,00840,0,0.0
50800,00862,0,0.0
50810,00840,0,0.0
50810,00860,0,0.0
50810,00862,0,0.0
50815,00790,0,0.0
50815,00840,0,0.0
50815,00860,0,0.0
50815,00862,0,0.0
50820,00790,8,0.8888888888888888
50820,00862,1,0.1111111111111111
50825,00790,0,0.0
50825,00862,0,0.0
50830,00790,0,0.0
50830,00840,0,0.0
50830,00860,0,0.0
50830,00862,0,0.0
50840,00790,0,0.0
50840,00862,0,0.0
50845,00860,0,0.0
50860,00860,1,1.0
50860,00862,0,0.0
50900,00860,0,0.0
50900,00862,0,0.0
50920,00860,0,0.0
50920,00862,0,0.0
50930,00790,0,0.0
50930,00840,0,0.0
50930,00860,0,0.0
50930,00862,0,0.0
50940,00860,0,0.0
50940,00862,0,0.0
50945,00860,1,1.0
50945,00862,0,0.0
50947,00860,7,0.875
50947,00862,1,0.125
50948,00860,5,1.0
50948,00862,0,0.0
50949,00860,2,0.6666666666666666
50949,00862,1,0.3333333333333333
50951,00860,1,1.0
50951,00862,0,0.0
50953,00860,0,0.0
50953,00862,0,0.0
50955,00860,1,1.0
50955,00862,0,0.0
50957,00860,0,0.0
50957,00862,0,0.0
50961,00860,0,0.0
50961,00862,0,0.0
50970,00860,0,0.0
50970,00862,0,0.0
50972,00860,0,0.0
50972,00862,0,0.0
50974,00860,0,0.0
50974,00862,0,0.0
50976,00860,0,0.0
50976,00862,0,0.0
50980,00860,0,0.0
50980,00862,0,0.0
51020,00860,0,0.0
51030,00860,0,0.0
51040,00860,27,1.0
51045,00860,19,1.0
51050,00870,10,1.0
51060,00860,0,0.0
51060,00862,0,0.0
51065,00860,0,0.0
51065,00862,0,0.0
51065,00870,0,0.0
51080,00860,0,0.0
51100,00800,0,0.0
51101,00800,0,0.0
51102,00800,95,1.0
51500,00860,6,1.0
51520,00860,0,0.0
51525,00860,1,1.0
51530,00860,0,0.0
51535,00860,0,0.0
51550,00860,2,1.0
51555,00860,1,1.0
51565,00860,7,1.0
51570,00864,0,0.0
51575,00864,0,0.0
51580,00864,0,0.0
51585,00864,0,0.0
51590,00864,4,1.0
51595,00864,11,1.0
51596,00864,2,1.0
51597,00848,1,1.0
51600,00910,0,0.0
51605,00910,0,0.0
51610,00910,1,1.0
51700,00910,1,1.0
51702,00910,4,1.0
51703,00910,7,1.0
51705,00800,4,1.0
51710,00800,14,1.0
51715,00910,41,1.0
51736,00910,0,0.0
51741,00910,0,0.0
51784,00902,0,0.0
51784,00910,0,0.0
51785,00902,0,0.0
51785,00910,0,0.0
51792,00910,0,0.0
51800,00860,0,0.0
51820,00860,0,0.0
51840,00860,4,1.0
51841,00860,2,1.0
51845,00860,0,0.0
51860,00860,4,1.0
51865,00860,2,1.0
51880,00860,1,1.0
51900,00860,1,1.0
51920,00860,0,0.0
51925,00860,0,0.0
51940,00860,0,0.0
51960,00790,0,0.0
51980,00860,1,1.0
51990,00860,0,0.0
51992,00860,2,1.0
51992,00840,0,0.0
51999,00864,10,0.625
51999,00860,6,0.375
52000,00910,291,1.0
52001,00910,125,0.9057971014492754
52001,00916,13,0.09420289855072464
52005,00910,342,1.0
52007,00910,5,1.0
52010,00910,2,1.0
52204,00910,201,1.0
52214,00910,97,1.0
52224,00910,160,1.0
52234,00912,801,1.0
52235,00912,358,1.0
52240,00912,185,1.0
52250,00910,1,1.0
52260,00910,129,1.0
52265,00910,0,0.0
52270,00910,0,0.0
52275,00910,5,1.0
52276,00910,110,1.0
52277,00910,0,0.0
52281,00910,336,1.0
52282,00910,17,1.0
52283,00910,16,1.0
52285,00910,0,0.0
52287,00910,258,1.0
52290,00910,3,1.0
52300,00910,5,1.0
52301,00910,1,1.0
52305,00910,0,0.0
52310,00910,360,0.9022556390977443
52310,00918,39,0.09774436090225563
52315,00910,12,1.0
52315,00918,0,0.0
52317,00910,160,1.0
52318,00910,31,1.0
52320,00918,35,1.0
52325,00918,3,1.0
52327,00910,8,1.0
52330,00918,38,1.0
52332,00910,1885,1.0
52334,00860,7,1.0
52341,00910,16,1.0
52342,00910,0,0.0
52343,00910,1,1.0
52344,00910,35,1.0
52345,00910,4,1.0
52346,00910,1,1.0
52351,00910,120,1.0
52352,00918,639,1.0
52353,00918,512,1.0
52354,00912,56,1.0
52355,00912,9,1.0
52356,00918,2580,1.0
52400,00910,4,1.0
52402,00910,0,0.0
52441,00910,237,1.0
52450,00910,7,1.0
52500,00912,35,1.0
52601,00914,789,1.0
52630,00914,24,1.0
52640,00912,12,1.0
52647,00914,19,1.0
52647,00916,0,0.0
52648,00914,275,1.0
52648,00916,0,0.0
52649,00914,0,0.0
52649,00916,0,0.0
52700,00910,0,0.0
53000,00920,1,1.0
53000,00942,0,0.0
53010,00920,0,0.0
53010,00942,0,0.0
53020,00920,20,1.0
53020,00942,0,0.0
53025,00920,0,0.0
53025,00942,0,0.0
53040,00920,1,1.0
53040,00942,0,0.0
53060,00942,0,0.0
53080,00920,0,0.0
53080,00942,0,0.0
53085,00920,0,0.0
53085,00942,0,0.0
53200,00942,1,1.0
53200,00910,0,0.0
53200,00920,0,0.0
53210,00860,0,0.0
53215,00860,0,0.0
53220,00910,0,0.0
53220,00920,0,0.0
53220,00942,0,0.0
53230,00942,6,1.0
53235,00910,0,0.0
53235,00920,0,0.0
53240,00942,1,1.0
53240,00920,0,0.0
53250,00920,0,0.0
53260,00942,1,1.0
53260,00920,0,0.0
53265,00942,5,1.0
53265,00920,0,0.0
53270,00942,1,1.0
53275,00920,0,0.0
53275,00942,0,0.0
53400,00920,2,1.0
53400,00942,0,0.0
53405,00920,0,0.0
53405,00942,0,0.0
53410,00920,15,1.0
53415,00920,1,1.0
53420,00920,0,0.0
53425,00920,0,0.0
53430,00942,1,1.0
53431,00860,1,1.0
53440,00860,11,1.0
53442,00860,0,0.0
53444,00920,0,0.0
53445,00860,10,1.0
53446,00860,1,1.0
53447,00860,1,1.0
53448,00860,0,0.0
53449,00860,0,0.0
53450,00920,15,1.0
53450,00942,0,0.0
53451,00910,0,0.0
53452,00910,0,0.0
53453,00400,0,0.0
53454,00400,0,0.0
53460,00920,8,1.0
53460,00942,0,0.0
53500,00942,2,1.0
53502,00942,1,1.0
53505,00920,0,0.0
53510,00920,0,0.0
53510,00942,0,0.0
53515,00920,0,0.0
53520,00910,0,0.0
53520,00920,0,0.0
53600,00910,7,1.0
53601,00910,0,0.0
53605,00910,4,1.0
53620,00910,0,0.0
53621,00910,0,0.0
53660,00910,0,0.0
53661,00910,0,0.0
53665,00910,0,0.0
53850,00914,1,1.0
53852,00914,13,1.0
53854,00914,3,1.0
53855,00910,0,0.0
53860,00910,0,0.0
54000,00920,1,1.0
54001,00920,4,1.0
54015,00920,1,1.0
54050,00920,2,1.0
54055,00920,1,1.0
54056,00920,1,1.0
54057,00920,4,1.0
54060,00920,12,1.0
54065,00920,1,1.0
54100,00920,6,1.0
54105,00920,2,1.0
54110,00920,0,0.0
54111,00920,2,1.0
54112,00920,0,0.0
54115,00920,0,0.0
54120,00920,3,1.0
54125,00932,1,1.0
54130,00934,0,0.0
54135,00936,0,0.0
54150,00920,9,1.0
54160,00920,2,1.0
54161,00920,355,1.0
54162,00920,34,1.0
54163,00920,32,1.0
54164,00920,3,1.0
54200,00920,1,1.0
54205,00920,0,0.0
54220,00920,1,1.0
54230,00920,0,0.0
54231,00920,0,0.0
54235,00920,0,0.0
54300,00920,13,1.0
54304,00920,1,1.0
54308,00920,1,1.0
54312,00920,0,0.0
54316,00920,0,0.0
54318,00920,0,0.0
54322,00920,0,0.0
54324,00920,24,1.0
54326,00920,4,1.0
54328,00920,3,1.0
54332,00920,0,0.0
54336,00920,0,0.0
54340,00920,3,1.0
54344,00920,0,0.0
54348,00920,1,1.0
54352,00920,0,0.0
54360,00920,7,1.0
54380,00920,0,0.0
54385,00920,0,0.0
54390,00860,0,0.0
54400,00920,3,0.75
54400,00938,1,0.25
54401,00920,2,0.5
54401,00938,2,0.5
54405,00920,21,0.5833333333333334
54405,00938,15,0.4166666666666667
54406,00920,3,1.0
54408,00920,0,0.0
54408,00938,0,0.0
54410,00938,5,0.7142857142857143
54410,00920,2,0.2857142857142857
54411,00920,0,0.0
54411,00938,0,0.0
54415,00920,1,1.0
54416,00920,0,0.0
54416,00938,0,0.0
54417,00920,0,0.0
54417,00938,0,0.0
54420,00920,1,1.0
54430,00920,3,1.0
54435,00920,1,1.0
54437,00920,3,1.0
54438,00920,0,0.0
54440,00920,0,0.0
54450,00920,25,1.0
54500,00920,2,1.0
54505,00920,0,0.0
54512,00920,1,1.0
54520,00920,56,1.0
54522,00920,1,1.0
54530,00926,39,1.0
54535,00928,0,0.0
54550,00924,2,1.0
54560,00860,0,0.0
54600,00930,13,1.0
54620,00930,1,1.0
54640,00930,100,0.9803921568627451
54640,00834,2,0.0196078431372549
54650,00860,4,1.0
54660,00920,4,1.0
54670,00920,1,1.0
54680,00920,0,0.0
54690,00840,2,1.0
54692,00840,11,1.0
54700,00920,31,1.0
54800,00920,0,0.0
54830,00920,5,1.0
54840,00920,55,1.0
54860,00920,14,1.0
54861,00920,2,1.0
54865,00920,0,0.0
54900,00920,0,0.0
54901,00920,0,0.0
55000,00920,0,0.0
55040,00920,197,1.0
55041,00920,19,1.0
55060,00920,20,1.0
55100,00920,41,1.0
55110,00920,20,1.0
55120,00920,2,1.0
55150,00920,0,0.0
55175,00920,0,0.0
55180,00920,4,1.0
55200,00920,1,1.0
55250,00921,117,1.0
55300,00920,0,0.0
55400,00920,2,1.0
55500,00920,4,1.0
55500,00860,0,0.0
55520,00860,48,0.9411764705882353
55520,00920,3,0.05882352941176471
55530,00860,29,1.0
55535,00840,2,1.0
55540,00840,0,0.0
55550,00840,1,1.0
55600,00922,0,0.0
55605,00922,0,0.0
55650,00922,0,0.0
55680,00922,0,0.0
55700,00902,448,0.896
55700,00400,31,0.062
55700,00910,21,0.042
55705,00902,2,1.0
55705,00400,0,0.0
55705,00910,0,0.0
55706,00400,82,1.0
55720,00400,0,0.0
55720,00840,0,0.0
55720,00860,0,0.0
55720,00902,0,0.0
55725,00400,0,0.0
55725,00840,0,0.0
55725,00860,0,0.0
55725,00902,0,0.0
55801,00908,0,0.0
55810,00904,1,1.0
55812,00904,0,0.0
55815,00904,0,0.0
55821,00865,5,1.0
55831,00865,0,0.0
55840,00865,7,1.0
55842,00865,2,1.0
55845,00865,14,1.0
55860,00860,0,0.0
55862,00860,0,0.0
55865,00860,0,0.0
55866,00865,362,1.0
55870,00920,0,0.0
55873,00902,18,1.0
55874,00902,3,1.0
55875,00400,23,1.0
55876,00902,42,0.7
55876,00400,18,0.3
55880,00902,0,0.0
55899,00860,26,0.8666666666666667
55899,00920,3,0.1
55899,00840,1,0.03333333333333333
55920,00920,0,0.0
55920,00940,0,0.0
55970,00904,0,0.0
55980,00904,0,0.0
56405,00940,47,0.9038461538461539
56405,00400,5,0.09615384615384616
56420,00940,12,1.0
56440,00940,29,1.0
56441,00940,5,1.0
56442,00940,4,1.0
56501,00940,20,1.0
56515,00940,13,1.0
56605,00940,10,1.0
56605,00400,0,0.0
56620,00906,91,1.0
56625,00906,1,1.0
56630,00904,16,1.0
56631,00904,1,1.0
56632,00904,5,1.0
56633,00904,1,1.0
56634,00904,0,0.0
56637,00904,3,1.0
56640,00904,0,0.0
56700,00940,27,1.0
56740,00940,30,1.0
56800,00940,8,1.0
56805,00940,1,1.0
56810,00400,3,1.0
56820,00940,0,0.0
56821,00940,2,1.0
57000,00942,2,1.0
57010,00942,1,1.0
57020,00940,0,0.0
57022,00940,0,0.0
57023,00940,2,1.0
57061,00940,10,1.0
57065,00940,4,1.0
57100,00940,5,1.0
57105,00940,1,1.0
57106,00942,5,1.0
57107,00904,1,1.0
57109,00904,0,0.0
57110,00904,0,0.0
57111,00904,1,1.0
57120,00942,27,1.0
57130,00940,4,1.0
57135,00940,24,1.0
57155,00940,6,1.0
57156,00940,0,0.0
57180,00940,0,0.0
57200,00942,36,1.0
57210,00942,0,0.0
57220,00942,1,1.0
57230,00942,2,1.0
57240,00942,61,1.0
57250,00942,51,0.9444444444444444
57250,00902,3,0.05555555555555555
57260,00942,61,1.0
57265,00942,5,1.0
57268,00942,3,1.0
57270,00840,0,0.0
57280,00840,6,1.0
57282,00942,24,1.0
57283,00840,15,1.0
57284,00860,0,0.0
57285,00942,1,1.0
57287,00860,40,1.0
57288,00860,505,1.0
57289,00942,1,1.0
57291,00904,0,0.0
57292,00904,0,0.0
57295,00940,9,1.0
57296,00840,0,0.0
57300,00902,7,1.0
57305,00840,0,0.0
57307,00790,0,0.0
57307,00840,0,0.0
57308,00902,1,1.0
57310,00942,0,0.0
57311,00942,0,0.0
57320,00860,0,0.0
57330,00860,0,0.0
57335,00940,0,0.0
57400,00940,1,1.0
57410,00940,39,1.0
57415,00940,3,1.0
57420,00940,1,1.0
57421,00940,2,1.0
57423,00860,1,1.0
57425,00860,77,1.0
57426,00840,0,0.0
57452,00940,1,1.0
57454,00940,1,1.0
57455,00940,2,1.0
57456,00940,3,1.0
57460,00940,25,1.0
57461,00940,18,1.0
57500,00940,22,1.0
57505,00940,2,1.0
57510,00940,1,1.0
57511,00940,0,0.0
57513,00940,4,1.0
57520,00940,144,1.0
57522,00940,159,1.0
57530,00940,4,1.0
57531,00846,0,0.0
57540,00840,1,1.0
57545,00840,0,0.0
57550,00940,0,0.0
57555,00940,0,0.0
57556,00940,0,0.0
57558,00940,2,1.0
57700,00948,0,0.0
57720,00940,5,1.0
57800,00940,4,1.0
58100,00940,8,1.0
58120,00940,149,1.0
58140,00840,26,1.0
58145,00860,0,0.0
58146,00840,12,1.0
58150,00840,547,0.9891500904159132
58150,01962,6,0.0108499095840868
58152,00840,5,1.0
58180,00840,33,1.0
58200,00846,1,1.0
58210,00846,14,1.0
58240,00848,2,1.0
58260,00944,223,1.0
58262,00944,395,1.0
58263,00944,19,1.0
58267,00944,6,1.0
58270,00944,17,1.0
58275,00944,0,0.0
58280,00944,0,0.0
58285,00944,0,0.0
58290,00944,5,1.0
58291,00944,7,1.0
58292,00944,0,0.0
58294,00944,0,0.0
58300,00940,2,1.0
58301,00940,21,1.0
58340,00952,0,0.0
58345,00952,0,0.0
58346,00940,0,0.0
58350,00952,0,0.0
58353,00940,91,1.0
58356,00940,2,1.0
58400,00840,6,1.0
58410,00840,0,0.0
58520,00840,0,0.0
58540,00840,0,0.0
58541,00840,6,1.0
58542,00840,51,1.0
58543,00840,0,0.0
58544,00840,3,1.0
58545,00840,21,1.0
58546,00840,2,1.0
58548,00846,69,1.0
58550,00944,75,0.9036144578313253
58550,00840,8,0.0963855421686747
58552,00944,562,0.9168026101141925
58552,00840,51,0.08319738988580751
58553,00944,2,0.6666666666666666
58553,00840,1,0.3333333333333333
58554,00944,11,0.9166666666666666
58554,00840,1,0.08333333333333333
58555,00952,62,1.0
58558,00952,1925,1.0
58559,00952,15,1.0
58560,00952,7,1.0
58561,00952,79,1.0
58562,00952,114,1.0
58563,00952,684,1.0
58565,00952,2,1.0
58570,00840,113,1.0
58571,00840,1442,1.0
58572,00840,5,1.0
58573,00840,19,1.0
58575,00840,7,1.0
